appId,title,url,description,primaryGenre,contentRating,size,released,updated,releaseNotes,price,free,developer,developerWebsite,score,currentVersionScore,currentVersionReviews,supports_iPhone,supports_iPad,supports_Mac,days_since_last_update,app_age,Sentiment_Category,update_frequency,price_category,app_age_category,file_size_category
com.intheflow.app,Flow: Trip & Travel Tracker,https://apps.apple.com/us/app/flow-trip-travel-tracker/id1665273594?uo=4,"Flow: Trip & Travel Tracker - Your Ultimate Travel Companion

Plan, Capture, Track - Unleash the Essence of Your Travels

Embark on unforgettable journeys with Flow: Trip & Travel Tracker - your ultimate travel companion. Seamlessly plan trips, capture photo memories, and track your adventures on an interactive scratch map. Whether you're a seasoned globetrotter or an enthusiastic explorer, Flow enhances every aspect of your travel experience.

- Plan Your Trips: Effortlessly organize travel itineraries with Flow's intuitive planner. Create detailed schedules, set reminders, and never miss a beat during your journeys.

- Capture Photo Memories: Relive adventures through photo memories. Create events for cherished moments, from scenic landscapes to local culture immersion.

- Track Your Adventures: Plot routes and drop pins on the interactive scratch map to visualize your journey. Mark visited destinations and watch the map come to life with your travel conquests.

- Express Your Mood: Share emotions and travel experiences with the mood feature. Capture the essence of your trips with personalized emoticons and reflections.

- Jot Down Daily & Private Notes: Keep a digital travel journal with daily notes. Document thoughts, reflections, and memorable encounters to cherish for years.

- Travel Pins: Mark significant places you've been and create a personal map of your travel milestones. Pinpoint favorite spots and revisit them anytime with ease.

- Embrace Gratitude: Cultivate gratitude during journeys with the gratitude feature. Reflect on the positive aspects of travel experiences and keep a thankful mindset.

- Stay Organized: Flow offers a user-friendly calendar for seamless planning. Keep track of upcoming trips, events, and activities, and stay organized on the go.

- Schedule Your Escapades: Create a comprehensive travel schedule with Flow's scheduler. Prioritize activities, allocate time, and optimize adventures for maximum enjoyment.

- Your Personal Travel Diary: Use Flow as your digital travel diary to preserve precious memories. Capture spontaneous moments and document the stories behind your travels.

Download now and embark on the journey of a lifetime. Whether a solo traveler or a jet-setting family, Flow enhances every travel experience with seamless planning, photo memories, mood tracking, and more. Mark visited destinations on the interactive scratch map, express emotions through personalized emoticons, and jot down daily reflections in your digital journal. Embrace gratitude during journeys with the gratitude feature and stay organized with Flow's user-friendly calendar and scheduler. Plan your trips, keep track of events, and create a comprehensive travel schedule for maximum enjoyment.

With Flow, capturing the essence of your travels has never been easier. Create events for every cherished moment, whether it's exploring scenic landscapes or immersing in local culture. Relive your adventures through photo memories, capturing every sight, taste, and emotion along the way. Use Flow as your digital travel diary, jotting down daily reflections and documenting the stories behind your journeys. Plot your routes on the interactive scratch map, dropping pins on visited destinations, and watch your map come to life with each travel conquest.

Stay organized and never miss a beat with Flow's intuitive planner. Create detailed schedules, set reminders, and optimize your trips for maximum enjoyment. Keep track of upcoming events, activities, and travel plans with Flow's user-friendly calendar. Prioritize your escapades and allocate time effectively using the scheduler feature. Whether planning a solo adventure or a family vacation, Flow caters to every type of traveler, making every journey a captivating tale.

Join the global community of adventurers and make every travel experience truly memorable with Flow: Trip & Travel Tracker. Download now and embark on the journey of a lifetime.",Lifestyle,4+,89139200,2023-02-02 08:00:00+00:00,2023-09-26 22:15:17+00:00,- Bug fixes and improvements,0.0,free,Boris Bugor,,5.0,5.0,3,1,1,0,214,236,Slightly negative,Rarely Updated,Free,Established,Medium
com.londonandpartners.londonguide,Visit London - Official Guide,https://apps.apple.com/us/app/visit-london-official-guide/id847534124?uo=4,"Explore the best of London with the official Visit London guide and offline map, in partnership with Mastercard.
 
Browse hand-picked lists of the best things to do, and discover great things to do in London based on where you are and where you're going.
 
- Find out what's near you right now from the home screen, including great places to eat and top attractions.
 
- Find out what there is to do in an area before you go. Just tap ""discover nearby"" when looking at any point of interest to explore what's worth doing in that neighbourhood.
 
-Find hidden gems and explore London areas like a local; save places to view offline; and build your own personalised maps to make the most of your visit.
 
From top attractions, world-class museums, art galleries and amazing shopping experiences to buzzing markets, leafy parks, eclectic nightlife and some of the world’s most famous landmarks, London has it all and it’s all at your fingertips.
 
AT A GLANCE:
- Unique hand-picked lists of the best things to see and do in London brought to you by our expert team.
- Discover the best of London near your location or near where you're planning to go, including top restaurants, bars and attractions.
- All the key London sights and attractions, including Big Ben, Buckingham Palace, Tower Bridge, the Coca-Cola London Eye and many more, as well as plenty of hidden gems.
- Explore London like a local with insider guides.
- Easily navigate using our transport maps.
- Check how the Tube is operating with our travel status updates.
- Find out what’s on in London, including major events, theatre shows, exhibitions and much more.
- Save places to view offline to avoid data roaming charges.
- Receive offers and general information notifications based on your location.
- Plan ahead and create your own personal itinerary by saving all your favourites.
- Search for things to see and do, including all of London’s top landmarks. 
- Access and book great deals and offers, directly from the app. 
- Find the best routes and directions to navigate the city.
- Location responsive, quick and simple.
- Completely free with no hidden costs. 

ABOUT VISIT LONDON:
visitlondon.com is London’s official tourism website. Plan your perfect trip by searching the website for hotels, attractions, travel and events.",Travel,4+,73702400,2014-04-01 15:05:41+00:00,2023-08-21 10:01:03+00:00,Some improvements and bug fixes.,0.0,free,London & Partners Ltd.,https://www.visitlondon.com/app,4.77231,4.77231,2644,1,1,0,251,3428,Slightly negative,Rarely Updated,Free,Very Mature,Medium
com.modesittsoftware.RoadTripPlanner,Road Trip Planner™,https://apps.apple.com/us/app/road-trip-planner/id1095856653?uo=4,"Place pins on a worldwide map for each location you want to visit, then see your route. Enter trip details for each location and create a complete trip itinerary.  Multiple sample files are available, including an informative Route 66 sample file.
You can demo this app by downloading our free RTP Viewer app.  RPT Viewer is virtually identical to this app except with RTP Viewer you can’t save your edits.

Road Trip Planner does not require any subscription and respects your privacy by not collecting any of your data.

MAP PINS HOLD WHAT YOU NEED. Each pin shows:

- arrival date & time
- departure date & time
- travel time to this location
- time spent at this location
- name of pin (such as John’s house)
- address of pin
- notes and images
- custom pin color and icon
- URL for related information
- weather reports
- transport type (driving or walking)
- Internet Search results
- list of activities (lodging, sights to see, etc.)
- choose between multiple routes (if available)
- view driving distance between pins, driving time, fuel cost, travel advisories, turn-by-turn driving directions
- Export pin data to your calendar.

EACH PIN CAN HAVE MANY ACTIVITIES. For each activity you can record:

- name of activity
- activity date, time and duration
- cost
- phone
- FAX
- address
- URL
- email address
- confirmation number
- notes
- picture

There are two types of pins. Route Pins are used to create the route. POI Pins mark points of interest on the map.

Choose between Apple Maps or OpenStreet Maps.  Cache non-Apple maps to disk for offline use.  See the settings and Help for more info.

For air and rail routes a straight line can be displayed between pins. 

Add, remove or rearrange the pins in any order you wish. Routes and pins can be sent to Apple Maps. 

Import and export GPX data files.

Each trip can be saved as a separate document. Perfect for anyone who wants to maintain a record of past trips.

VIEW YOUR TRIP ON YOUR MAC with our Road Trip Planner app available from the Mac App Store.
Send location data to Road Trip Planner directly from any of our location-savvy apps.

THE ITINERARY HOLDS ALL OF THE DETAILS. Share it and take it with you.
- print the itinerary or share it easily
- includes a map image with pins and routes, activities for each Route Pin, costs for each activity, total fuel cost, total trip cost, information for Points of Interest Pins, and driving instructions.

USE THE TO-DO CHECKLIST. Make sure you don’t forget anything.

We respond quickly to suggestions and questions in our forum. 
PLEASE CONTACT US IF YOU HAVE A QUESTION OR AN ISSUE. We promise we'll respond as quickly as we can.

For more info visit the Road Trip Planner web site at https://roadtripplanner.modesittsoftware.com

PLEASE READ CAREFULLY BEFORE PURCHASING:
The mapping and routing functionality Road Trip Planner uses is based upon Apple’s maps technology.  If Apple Maps cannot find a route between map pins, then neither can Road Trip Planner.  Please test the area you wish to travel using Apple’s Maps app to ensure that the area can be routed.  If it cannot be routed, please submit the issue to Apple.  If Apple Maps cannot perform routing in the area you wish to travel then neither can Road Trip Planner.",Travel,4+,7999488,2016-03-31 16:01:15+00:00,2023-06-27 22:33:33+00:00,Bug fixes and interface enhancements.,3.99,paid,William Modesitt,,4.17177,4.17177,2154,1,1,0,305,2644,Positive,Rarely Updated,Very High,Very Mature,Small
com.myapp.app2sdfgsgd,Packing List : Trip Planner,https://apps.apple.com/us/app/packing-list-trip-planner/id6444213423?uo=4,"Packing List : Trip Planner is an app that helps travelers prepare for their trips without forgetting important things. If you always have a hard time packing for your trips, you are always stuck, and don’t know what to have in your suitcase; this app is your assistance. Get the list of things to pack according to your destination and the weather. Traveling has never been more convenient!

Going on a business trip, camping, or vacation, this app’s features provide you with packing checklists according to your activities. If you are visiting a place for the first time, the app is the travel guide you need. Get recommendations of interesting things to do at your destination. Save yourself the stress and hassle of endless thoughts of what to pack for your trip.

Go on a beach trip, hiking, or winter vacation without forgetting a thing! Get a detailed checklist based on your length of stay, so you don’t have to worry about inadequate supplies during your trip. Plan your next trip with this app and you do not have to worry about forgetting important things. Travel with every important item in your suitcase and never be stranded when you download this app.

Features:
Pack your suitcase without forgetting anything
Activities to engage in for different destinations
Nearby attractions to spice up your visit
Notifications for weather data and checklist
Calculate the distance of your destination",Travel,4+,112596992,2023-02-15 08:00:00+00:00,2023-02-15 14:20:01+00:00,,0.0,free,Alexey Vinogradov,,4.41176,4.41176,51,1,1,0,438,0,Slightly negative,Stale,Free,Brand New,Medium
com.buzzhives.TripPlanner,TripGo,https://apps.apple.com/us/app/tripgo/id533630842?uo=4,"The only app that lets you compare and even combine any (really any!) transport mode like train, bus, taxi, ferry, tram, your own or share car & bike, motorcycle or ride share. TripGo makes it super easy to get from A to B on time with any transport mix. Well ok, we don't do hover boards :)

Our award-winning app puts the multi & mixed modal transport future in your hands right now, when other apps are still only dreaming of it.

Personalize your trips by picking your route preferences. Never be late again by syncing TripGo with your agenda and getting exact departure times.

With TripGo you can schedule your ride, check your fare & timetable, bus and train tickets, transportation directions and get live service alerts.

TripGo delivers results in real-time: Up-to-the minute information on predicted departure/arrival times, GPS locations, navigation and service alerts make for accurate trip planning - TripGo keeps you up to date and on time.

We've also partnered with the cool kids at what3words so you can use three word addresses for your trips.

WHAT USERS SAY
""A must have app!""
""I can't thank you enough for this app!""
""You have improved my life, can't rave enough!""
""Should be 6 stars""
""Awesome love it""
""Life saving app. One of my favorites! Keep up the good work!""

""The really nice thing is that TripGo doesn’t lock you in to one transport mode or preference. You can choose the most efficient, fastest, or cheapest route."" - Planetsave

WHAT YOU GET
+ Real-time information for public transport (live map): tap on stops and stations to see real-time schedules. Click on a route to see positions of the vehicle, live on the map.
+ Door-to-door options for easy comparison on price, time and environmental impact
+ Automatically plans trips between home, work and events in your calendar
+ Today Widget for instant trip results
+ Apple Watch with instant trip results and access to your favourites
+ Public transport timetables
+ Reminders: add a reminder to your trip to get notified when to leave
+ Pricing for public transport, taxis, tolls and car parks

COUNTRIES & CITIES TRIPGO COVERS

+ Australia
+ Argentina
+ Austria
+ Belgium
+ Brazil
+ Canada
+ Chile
+ Czechia
+ Denmark
+ Estonia
+ Finland
+ France
+ Germany
+ Hungary
+ Ireland
+ Israel
+ Italy
+ Latvia
+ Mexico
+ Netherlands
+ New Zealand
+ Norway
+ Poland
+ Portugal
+ Russia
+ Slovenia
+ Spain
+ Sweden
+ Switzerland
+ United Kingdom
+ United States
+ Vietnam

We actually reply your mails, so drop us a message with your feedback via support@skedgo.com.",Navigation,4+,27881472,2012-07-14 15:22:28+00:00,2024-04-20 22:07:17+00:00,"New:
- Adds indicator to public transport services that allow taking your bicycle on-board
- Adds locations of water bubblers in Darwin, NT

Fixed:
- Don't attempt to geocode ""Current Location"" or ""Location""
- Fix ""Transport"" mode gettting squashed when planning for trips in other timezones",0.0,free,SkedGo Pty Ltd,http://skedgo.com,4.64151,4.64151,106,1,1,0,7,4298,Slightly positive,Very Recent Updates,Free,Very Mature,Small
llc.fabricate.remainders,Countdown App - Remainders,https://apps.apple.com/us/app/countdown-app-remainders/id6443686380?uo=4,"Count down to all your important events and tasks with Remainders, the ultimate countdown app for vacations, birthdays, holidays, concerts, anniversaries, and more! With Remainders, you can easily track and count down to all your events, create a todo list, take notes, and easily share with family, friends, and colleagues in real-time.

Countdowns
Count down and keep track of the remaining time until your next event with ease. You won't miss a single second with Remainders.

2 Widgets in 3 Sizes
Stay on top of your upcoming events without even opening the app by adding widgets to your home or lock screen. Use the Remainders widget to display specific events countdowns or use the Up Next widget to automatically display your upcoming events.

App Intents for Shortcuts
Create all kinds of app integrations with support for app intents and the iOS Shortcuts app. Create events from calendar events, create birthday countdowns from your contacts birthdays, and more!

Repeating Events
Set repeating events with reminders to keep track of important recurring events like birthdays and anniversaries. Backdate your recurring event to see how many times it’s happened.

Push Notifications
Enable push notifications for your countdowns so you never miss an event. 

Todo Lists
Add todos and track your progress toward your next event using the built-in task list. Create a checklist to track tasks like packing lists for vacations, camping trips, birthdays, shopping, travel, and projects. Mark todos and tasks complete so you always remember important items for your events.

Notes
Take quick notes to remember important details about your upcoming event. You'll always remember the important details.

Real-Time Sharing
Share upcoming events with friends, family, and colleagues and keep everyone in sync with real-time collaboration. If a task is completed, people you share with see it completed in real-time. Update a note and everyone sees the changes instantly. Keep everyone in the loop with a shared countdown.

Optimized for iPadOS
Enjoy a fully optimized experience for your iPad. Multitasking, Split View, keyboard shortcuts, and cursor support. Keep multiple devices in sync with iCloud sync.

Device Sync
Keep all your devices in sync to access your countdowns, tasks, todos, notes, and sharing across all your favorite devices.  

Do more than count down to your next event with Remainders.",Productivity,4+,152489984,2022-11-17 08:00:00+00:00,2024-01-23 22:32:43+00:00,"v1.7 Updates
- Added a delightful countdown animation to the event detail view
- Fixed some bugs related to restoring purchases and unlocking Remainders Plus features",0.0,free,Fabricate LLC,https://www.fabricate.llc/remainders,4.85714,4.85714,147,1,1,0,95,432,Positive,Moderately Updated,Free,Mature,Medium
com.travi.app,Travi: travel like locals,https://apps.apple.com/us/app/travi-travel-like-locals/id1536647608?uo=4,"Clever planning with local insights! Thanks to many local contributors you will find the best spots to visit at the best time of the day. Every itinerary is created to meet your personal preferences, whether you are artsy, outdoorsy, vegan, or have a sweet tooth, Travi has the perfect itinerary for you.

LOCAL INSIGHTS
We curate and source our activity and food options from our local friends, so you can enjoy the best and the true local experience.  

PERSONALIZED ITINERARIES
At Travi, we understand that everyone is different, and trip plans should reflect that. 
When creating your itinerary we carefully analyze your preferences so the trip plan suits your personal travel habits. 

FOLLOW ALONG IN DAILY CALENDAR VIEW
The calendar view makes it easy to have an overview of your daily activities. The map view allows you to easily navigate to each location. We allocate activities during the best time of the day and the most convenient travel route.

EXPLORE 60,000+ ACTIVITIES AND FOOD OPTIONS
Before even creating an itinerary you can explore what our destinations can offer in terms of awesome vistas, museums, parks, and more. You can then bookmark your favorite spots and add it later to your trip!

DISCOVER NEIGHBORHOOD NEARBY
Rediscover the stories of your neighborhood or neighborhoods nearby with additional historical context, cute coffee shops, and other hidden gems.
AVAILABLE OFFLINE
Access to the internet all the time isn’t easy, that’s why Travi can be used offline too. 

SHARE WITH FRIENDS AND FAMILY
Traveling with a group? Share your itinerary with your family and friends, so they can see what you have planned for the trip.

STAY IN TOUCH!
We would love to hear from our travelers. 
Follow us on social media and visit our website for new feature updates, new destination releases and more.
Instagram @travi.travelapp
Facebook @travi.travelapp 
Twitter @travitravelapp
Website www.travi.world
Contact us support@travi.world 

Privacy policy: https://www.travi.world/privacy-policy",Travel,4+,100153344,2020-11-11 08:00:00+00:00,2022-10-20 08:26:00+00:00,"1. Solved a bug where profile picture was not being saved 
2. Added ability to add travel companions to your itinerary
3. Get profile picture directly from Google and Facebook login",0.0,free,Giuseppe Lupo,http://www.travi.world,4.44444,4.44444,27,1,1,0,556,708,Slightly positive,Stale,Free,Mature,Medium
com.tnx.packed,Packing List - Travel Planner,https://apps.apple.com/us/app/packing-list-travel-planner/id1450969243?uo=4,"Don't forget any more important luggage and create or plan your next holiday trip much more structured with our Packing List! 

Download this app to plan your next trip much easier. It can be a business trip with a small suitcase or your next big holiday with lots of luggage or bag. 

Packing List helps you save a lot of time when creating your todo lists by suggesting things to take with you on your trip. So you will never forget anything when packing your suitcase!

* INTELLIGENT
The packing list is based on your destination, trip dates and more.

* WEATHER
See immediately how the weather is at your destination!

* Forecast
See the weather information average of your desired month

Our Terms: 
https://packinglist.io/terms.html",Travel,4+,61238272,2019-02-03 23:33:37+00:00,2022-09-11 07:32:39+00:00,The app got much more stable with this update!,0.0,free,TNX Apps UG,https://packinglist.io/,4.29333,4.29333,75,1,1,0,595,1315,Negative,Stale,Free,Very Mature,Medium
com.travelerbuddy.app,Traveler Buddy - Trip Planner,https://apps.apple.com/us/app/traveler-buddy-trip-planner/id1080565439?uo=4,"TravellerBuddy is an innovative, time-saving and easy-to-use trip planner app. 

You can get one stop travel checklist for check flight status, flight delay, flight cancellations, local weather, currency exchange, customs regulations, visa requirements, passport validity, packing list and expense management
You can navigate easily to places such as hotel address with travel map even offline.
Our goal is to save time and provide paperless, stress-free travel for every traveler. 
You will get the following benefits. 

#1 Travel paperless
• Easy access your travel itineraries and its travel checklist on well-arranged trip card
• Have secure, PIN-protected access to digital copies of important travel documents

#2 Make your travel plans smoothly
• Create your trip checker automatically by simply forwarding all your booking emails (e.g. flight, hotel, restaurant) to trips@travelerbuddy.com 
• Manually edit and additional travel plans and its details, notes, and attachment

#3 Check flight status and save time
Always stay informed yourself before your trip about:
• Required passport validity and necessary visa requirements
• Health risks and necessary vaccinations
• Customs regulations

See at a glance:
• Validity of your passport and visa
• national weather forecast for all destinations
• Currency exchange rates between home and local currency
• Time difference between country of residence and travel destination, including world time zone

Receive promptly:
• Notifications about next step in your journey
• Alerts about possible flight information (e.g. flight delays, flight arrivals)
• Reminder for flight check-in and departure
• Ground navigation support with map to next destination (e.g. hotel)
• Information assistance to fill immigration forms 

#4 Manage your travel plan expenses swiftly
• Receive automatically generated, editable expense reports from booking emails, add expenses by uploading photos or files and edit them easily

#5 Protect your business travel and personal data
• Your data is encrypted and safe with us
• PIN code protected personal profile

#6 Access via easy-to-use, secure one stop Solution
• Your road trip planner is always updated in real-time
• You can access relevant information both online and offline 

Plan your trip and get important notifications in all in one travel app.

----------------------------------

Terms of use: https://www.travelerbuddy.com/term

If you choose to purchase a subscription, payment will be charged to your iTunes account, and your account will be charged for renewal within 24-hours prior to the end of the current period of the selected subscription tier. Auto-renewal may be turned off at any time by going to your settings in the iTunes Store after purchase. Traveler Buddy subscription cost: $17.99 USD for 1 year or $1.99 for 1 month. Prices are in U.S. dollars, may vary in countries other than the U.S. and are subject to change without notice. No cancellation of the current subscription is allowed during the active subscription period. If a subscription is cancelled or has ended, all features which are not part of the free initial packs will become locked again. Re-subscribing will restore access to all features including their data.",Travel,4+,112300032,2016-06-17 12:02:48+00:00,2023-08-01 06:16:48+00:00,"Passkey Login
UX/UI improvements
Bug fixes and performance improvements",0.0,free,TravelerBuddy™ Group Pte Ltd,https://www.travelerbuddy.com,4.11111,4.11111,9,1,1,0,271,2600,Positive,Rarely Updated,Free,Very Mature,Medium
com.ngoc.travel,Road trips plan your trip,https://apps.apple.com/us/app/road-trips-plan-your-trip/id6448658942?uo=4,"Road trips plant your trip is a handy application that provides travelers with various useful features to make their trip planning and packing easier. 
With this app, users can save their trip history and estimate their remaining expenses.

Main Features:
- Save the history of past trips 
- Estimate the remaining expenses for a trip.

Subscription auto-renew at the end of subscription period, unless cancelled 24-hours in advance prior to the end of the current period. The subscription fee is charged to your iTunes account at confirmation of purchase. You may manage your subscription and turn off auto-renewal by going to your Account Settings after purchase. Per Apple policy, no cancellation of the current subscription is allowed during active subscription period. Once purchased, refunds will not be provided for any unused portion of the term.

Terms of service: https://sites.google.com/view/my-travel-log-spent/terms-of-service
Privacy Policy: https://sites.google.com/view/my-travel-log-spent/privacy-policy",Travel,4+,65402880,2023-05-01 07:00:00+00:00,2023-05-06 16:32:00+00:00,Improved performance & bug fixes,0.0,free,Ngoc Duong Bich,,0.0,0.0,0,1,1,0,358,5,Slightly negative,Rarely Updated,Free,Brand New,Medium
mintwoobi.exnote-travel,Trabee Pocket - Travel Budget,https://apps.apple.com/us/app/trabee-pocket-travel-budget/id673659438?uo=4,"Manage your expenses easily with Trabee Pocket!

It's designed for travelers to help organize and track their expenses.               
See at a glance how much you've already spent and what is available.


■ Trabee Pocket:

Helps you manage your money efficiently during your travels so you can focus on your trip without wasting too much time managing your finances.

It's fast and easy to enter expenses. Just enter the amount you paid and save it. You can easily see how much money you've spent and how much you have left.

See how much you've spent and how much money you have left today at a glance. Knowing how much money you have left can help you avoid overspending and feel more comfortable spending.


■ Key Features:
∙ Automatic currency conversion (shows the amount in your home currency)
∙ Easily record expenses with the calculator
∙ Separate cash/card expenses
∙ Attach photos and brief memos to expenses
∙ Categorize expenses (food, shopping, sightseeing, transportation, lodging)
∙ View expenses by date
∙ Set a budget
∙ Record income
∙ Total expenses displayed in your home currency
∙ Offline support
∙ Server synchronization
∙ Backup/Restore


■ Pro Upgrade Features:
∙ Multi-currency support
∙ Customize categories (icons, colors, order)
∙ Expense usage rate and pie chart by category
∙ Export to PDF, CSV files
∙ Daily expense total displayed in your home currency on the ""All"" screen.",Travel,4+,57968640,2013-08-06 00:39:47+00:00,2023-11-15 11:51:04+00:00,"∙ If you encounter any issues, please do not delete the app and instead contact us at support@trabee.co.kr 
∙ We have fixed some minor bugs.",0.0,free,jhcho,,4.38356,4.38356,73,1,1,0,165,3753,Negative,Moderately Updated,Free,Very Mature,Medium
com.maposcope.MaposcopeRoutePlanner,MapoScope Fast Route Planner,https://apps.apple.com/us/app/maposcope-fast-route-planner/id1502155614?uo=4,"Creates the quickest delivery routes, saving you hours each day

Maposcope Delivery Route Planner (Batch Geocode) automates delivery planning and delivery routes and creates fastest routes in seconds with driving direction

Maposcope - Multi Stop Route Planner optimizes your delivery routes so that you end up working up to 30% faster, saving you hour a day!

Route Optimization up to 500 stops

Route planner automates delivery planning, delivery routes and creates best routes in seconds with driving direction

A handful of useful functions for every delivery driver in our route planner:
- You can Deliver up to 30% faster 
- Scan address
- PDF reports with your route planner details
- Support for time window, priority and visit time 
- You can drag'n'drop markers on the map 
- Unlimited maps and daily route optimization 
- Send ETAs to your clients 
- Setup stop’s delivery time window (service time) 
- Easily check visit time 
- Route finder with driving directions between the cities of your choice 
- Driving route finder free up to 10 stops 
- The exact GPS location will help you deliver your shipments faster 
- Our Route Planner creates the quickest delivery routes for your multi stop route 
- Route planner can find fastest route between your deliveries in just few clicks
- Realtime Traffic Updates

Maposcope will determine the order of visited stops, show you when you will reach a specific location and how long the route will take between specific stops. You can plan your start time and start location, mark the priorities of the stops so that you can deliver the package or visit the urgent points first (ASAP). You can plot a route and routing app will find fastest delivery route with estmiated arrival times.
Set start location and start time, list of stops and we will find best route avoiding the disruptions on the route. Set service time, visit time and priority for each address multiple location.

The route along with the time spent at the locations can be saved in a PDF report, saved to your disk or sent to your boss or client. Calculated Estimated Time of Arrival (ETA) will inform you (and your customers) of the time it takes for the products to arrive at the destination. 

GPS route tracking and progress monitoring with built-in reports. Our Route Planner will allow you to place multiple stops from a file (our batch geocoding superb technology), you can save addresses in Excel or csv files and upload it quickly to the map. 

You can easily move points around the map by simply holding down a pin and dragging it to another location. 

Easy plan delivery routes optimization with multiple locations. 

Delivery route optimization algorithm in your pocket

This Gps navigation for delivery vans, cars or even bikes is an excellent navigation app with easy to use GPS tracker.


The app is now available as auto-renewable subscription but there is also free plan.

We offer in-app purchases for PRO license, which allows you to optimize routes up to 500 stops.

Maposcope Route Planner PRO is available as three auto-renewable subscriptions:
- $9.99 USD per month
- $74.99 USD per year

Price may vary by location.

The amount will be charged to your iTunes account and will vary by plan and country. You’ll see the total price before completing payment.

Maposcope Route Planner PRO subscriptions purchased in-app renew monthly. To avoid renewal, you must turn off auto-renew at least 24 hours before your subscription ends.

You can turn off auto-renew at any time from your iTunes account settings.

Privacy Policy and Terms of Use
https://maposcope.com/privacy-policy/
https://maposcope.com/terms-of-service/",Navigation,4+,52713472,2020-04-04 07:00:00+00:00,2024-04-08 23:45:30+00:00,"- edit route functionality added
- scan spreadsheet added",0.0,free,Marcin Wider,,4.41791,4.41791,67,1,1,0,19,1465,Negative,Very Recent Updates,Free,Very Mature,Medium
com.gypsyguide,GuideAlong | GPS Audio Tours,https://apps.apple.com/us/app/guidealong-gps-audio-tours/id1460032075?uo=4,"Upgrade your road trip adventures with our location-based audio tours. It’s just like having a tour guide in your car™.

HOW IT WORKS

We’ll guide you to the all the best things to see and do, and suggest side-trips and local tips, so you don’t miss a thing.

Listen to fun and informative stories about the history, geology, hikes, animals, local peoples and highlights along the routes.

Commentary plays automatically as you drive, based on your location and direction. You have the freedom to travel at your own pace.

Tour offline with GPS. No need for cell service or WiFi signal while touring. Everything is downloaded to your device for easy, offline use. 

Visit our website www.GuideAlong.com to see a complete list of tour route maps, sample commentary, more travel tips & suggested itineraries.

KEY FEATURES
 - Autoplays as you drive, based on your location and direction
 - Works offline with GPS, no cellular service, WiFi signal or data required while touring
 - Play your own music in background
 - Listen to commentary before and after you travel

Trip Planning
 Suggested Itineraries
 Highlights
 Travel Tips

TOURS (we keep adding more tours!) Bundles of tour available and offer great value

US

HAWAII
 Maui including Road to Hana
 Oahu
 Kauai
 Big Island, Hawaii

 Acadia National Park
 Arches and Canyonlands National Parks
 Beartooth Highway
 Big Sur PCH Hwy1
 Black Hills, Mount Rushmore and Badlands National Park
 Blue Ridge Parkway 
 Bryce Canyon & Zion National Park
 Capitol Reef National Park
 Catskills Scenic Byway
 Death Valley
 Glacier National Park including Many Glacier
 Grand Canyon National Park South Rim
 Great Smoky Mountains National Park
 Joshua Tree National Park
 Kancamagus Scenic Byway
 Keweenaw - Copper Country
 Kings Canyon National Park
 Lake Tahoe
 Lake Superior North Shore Hwy 61
 Las Vegas - Grand Canyon West, Hoover Dam & Red Rock Canyon
 Mesa Verde National Park
 Miami, Key West & The Florida Keys
 Michigan Lakeshore M22 & Sleeping Bear Dunes
 Olympic National Park
 Oregon Coast
 Outer Banks
 Rocky Mountain National Park, Colorado
 Sedona
 Sequoia National Park
 Vermont Scenic Byway 100
 Yellowstone  and Grand Teton National Parks
 Yosemite National Park
 Zion & Bryce Canyon National Park

CANADA

Canadian Rockies National Parks
 Banff, Lake Louise, Moraine Lake & Yoho National Park
 Icefields Parkway
 Jasper
 
 Drumheller
 Waterton National Park and Alberta Southwest
 Vancouver
 Whistler
 Niagara Falls

AUSTRALIA
 Great Ocean Road

PRICING
Each tour is a one time purchase. No time limits. Use as many times as you like. No monthly subscription. 

REVIEWS
“PERFECT! We would have missed or skipped SO much! DON’T HESITATE and make the purchase ASAP!!”
“Personal Tour - Worth more than every $”
“This app was amazing for us. We saw so much more than we would have without it.”
“Great Value I was leery about purchasing the app. Boy was I wrong.”

NOTES
Using location service GPS increases battery usage - we highly recommend taking DC car charger versus simply plugging into the vehicle’s USB port",Travel,4+,73166848,2021-04-06 07:00:00+00:00,2024-03-27 15:17:51+00:00,"NEW TOURS:
Death Valley, Sequoia and Kings Canyon, Needles District to Arches and Canyonlands Tour.  
Added push notifications to receive alerts for new tour releases.  There's a lot of new tours being launched Spring 2024 so opt-in!",0.0,free,GPS Tour Guide,https://guidealong.com,4.91916,4.91916,9376,1,1,0,32,1086,Positive,Recently Updated,Free,Mature,Medium
